province_state,country_region,date,confirmed,recovered,deaths
Hiroshima,Japan,2023-02-24,791907,,1323
Hokkaido,Japan,2023-02-24,1327942,,4496
Hyogo,Japan,2023-02-24,1455946,,3773
Ibaraki,Japan,2023-02-24,631879,,1269
Ishikawa,Japan,2023-02-24,275614,,487
Iwate,Japan,2023-02-24,231985,,601
Kagawa,Japan,2023-02-24,249934,,603
Kagoshima,Japan,2023-02-24,437440,,863
Kanagawa,Japan,2023-02-24,2200807,,4211
Kochi,Japan,2023-02-24,167287,,580
Kumamoto,Japan,2023-02-24,530437,,1276
Kyoto,Japan,2023-02-24,671989,,1626
Mie,Japan,2023-02-24,455125,,1026
Miyagi,Japan,2023-02-24,530553,,929
Miyazaki,Japan,2023-02-24,317641,,767
Nagano,Japan,2023-02-24,451102,,842
Nagasaki,Japan,2023-02-24,333596,,624
Nara,Japan,2023-02-24,343100,,835
Niigata,Japan,2023-02-24,448992,,422
Oita,Japan,2023-02-24,300328,,746
Okayama,Japan,2023-02-24,486675,,828
Okinawa,Japan,2023-02-24,575056,,917
Osaka,Japan,2023-02-24,2810508,,8338
Port Quarantine,Japan,2023-02-24,22118,,8
Saga,Japan,2023-02-24,259030,,480
Saitama,Japan,2023-02-24,1784684,,3814
Shiga,Japan,2023-02-24,370391,,658
Shimane,Japan,2023-02-24,165238,,291
Shizuoka,Japan,2023-02-24,857478,,1357
Tochigi,Japan,2023-02-24,417048,,1042
Tokushima,Japan,2023-02-24,164002,,403
Tokyo,Japan,2023-02-24,4312906,,7941
Tottori,Japan,2023-02-24,139373,,254
Toyama,Japan,2023-02-24,234065,,306
Unknown,Japan,2023-02-24,173,,0
Wakayama,Japan,2023-02-24,236291,,510
Yamagata,Japan,2023-02-24,223166,,354
Yamaguchi,Japan,2023-02-24,309580,,730
Yamanashi,Japan,2023-02-24,187755,,389
Aichi,Japan,2022-07-18,635616,,2110
Akita,Japan,2022-07-18,35010,,72
Aomori,Japan,2022-07-18,73383,,121
Chiba,Japan,2022-07-18,512136,,1816
Ehime,Japan,2022-07-18,55056,,145
Fukui,Japan,2022-07-18,44411,,48
Fukuoka,Japan,2022-07-18,510360,,1296
Fukushima,Japan,2022-07-18,72036,,228
Gifu,Japan,2022-07-18,119880,,352
Gunma,Japan,2022-07-18,107766,,325
Hiroshima,Japan,2022-07-18,182972,,500
Hokkaido,Japan,2022-07-18,400468,,2106
Hyogo,Japan,2022-07-18,492679,,2260
Ibaraki,Japan,2022-07-18,175864,,456
Ishikawa,Japan,2022-07-18,66935,,199
Iwate,Japan,2022-07-18,43456,,100
Kagawa,Japan,2022-07-18,56164,,133
Kagoshima,Japan,2022-07-18,111852,,218
Kanagawa,Japan,2022-07-18,861777,,2252
Kochi,Japan,2022-07-18,34789,,116
Kumamoto,Japan,2022-07-18,141352,,327
Kyoto,Japan,2022-07-18,235045,,759
Mie,Japan,2022-07-18,99155,,318
Miyagi,Japan,2022-07-18,103289,,205
Miyazaki,Japan,2022-07-18,69948,,152
Nagano,Japan,2022-07-18,85274,,206
Nagasaki,Japan,2022-07-18,76524,,133
Nara,Japan,2022-07-18,105356,,394
Niigata,Japan,2022-07-18,82951,,91
Oita,Japan,2022-07-18,70279,,174
Okayama,Japan,2022-07-18,113128,,252
Okinawa,Japan,2022-07-18,297933,,497
Osaka,Japan,2022-07-18,1121851,,5233
Port Quarantine,Japan,2022-07-18,4463,,4
Saga,Japan,2022-07-18,69549,,115
Saitama,Japan,2022-07-18,627091,,1669
Shiga,Japan,2022-07-18,105512,,223
Shimane,Japan,2022-07-18,32042,,31
Shizuoka,Japan,2022-07-18,202464,,427
Tochigi,Japan,2022-07-18,101773,,283
Tokushima,Japan,2022-07-18,27803,,86
Tokyo,Japan,2022-07-18,1782446,,4598
Tottori,Japan,2022-07-18,21383,,20
Toyama,Japan,2022-07-18,44822,,97
Unknown,Japan,2022-07-18,8,,0
Wakayama,Japan,2022-07-18,52215,,121
Yamagata,Japan,2022-07-18,33581,,98
Yamaguchi,Japan,2022-07-18,56172,,182
Yamanashi,Japan,2022-07-18,38770,,69
Aichi,Japan,2021-02-28,25889,24601,515
Akita,Japan,2021-02-28,269,260,6
Aomori,Japan,2021-02-28,816,769,20
Chiba,Japan,2021-02-28,26407,23972,453
Ehime,Japan,2021-02-28,1063,998,23
Fukui,Japan,2021-02-28,545,515,25
Fukuoka,Japan,2021-02-28,18072,16954,290
Fukushima,Japan,2021-02-28,1963,1747,72
Gifu,Japan,2021-02-28,4616,4456,105
Gunma,Japan,2021-02-28,4503,4228,84
Hiroshima,Japan,2021-02-28,5027,4871,100
Hokkaido,Japan,2021-02-28,19086,17814,677
Hyogo,Japan,2021-02-28,18029,16939,529
Ibaraki,Japan,2021-02-28,5760,5289,110
Ishikawa,Japan,2021-02-28,1854,1663,63
Iwate,Japan,2021-02-28,554,510,30
Kagawa,Japan,2021-02-28,750,705,18
Kagoshima,Japan,2021-02-28,1761,1723,28
Kanagawa,Japan,2021-02-28,44953,43051,682
Kochi,Japan,2021-02-28,884,866,17
Kumamoto,Japan,2021-02-28,3445,3328,73
Kyoto,Japan,2021-02-28,9064,8578,154
Mie,Japan,2021-02-28,2527,2408,53
Miyagi,Japan,2021-02-28,3664,3480,25
Miyazaki,Japan,2021-02-28,1947,1896,20
Nagano,Japan,2021-02-28,2364,2338,40
Nagasaki,Japan,2021-02-28,1612,1539,36
Nara,Japan,2021-02-28,3295,3232,48
Niigata,Japan,2021-02-28,1081,971,14
Oita,Japan,2021-02-28,1293,1237,21
Okayama,Japan,2021-02-28,2484,2389,32
Okinawa,Japan,2021-02-28,8221,7802,120
Osaka,Japan,2021-02-28,47088,44490,1117
Port Quarantine,Japan,2021-02-28,2235,2180,2
Saga,Japan,2021-02-28,1068,1007,9
Saitama,Japan,2021-02-28,29389,27169,565
Shiga,Japan,2021-02-28,2467,2272,46
Shimane,Japan,2021-02-28,290,278,0
Shizuoka,Japan,2021-02-28,5141,4824,92
Tochigi,Japan,2021-02-28,4101,3879,67
Tokushima,Japan,2021-02-28,451,407,16
Tokyo,Japan,2021-02-28,110906,106635,1373
Tottori,Japan,2021-02-28,211,202,2
Toyama,Japan,2021-02-28,908,860,28
Unknown,Japan,2021-02-28,8,8,0
Wakayama,Japan,2021-02-28,1163,1109,18
Yamagata,Japan,2021-02-28,543,513,15
Yamaguchi,Japan,2021-02-28,1382,1287,38
Yamanashi,Japan,2021-02-28,941,914,18
Aichi,Japan,2021-08-29,80660,,1035
Akita,Japan,2021-08-29,1597,,22
Aomori,Japan,2021-08-29,4221,,33
Chiba,Japan,2021-08-29,84537,,840
Ehime,Japan,2021-08-29,4553,,80
Fukui,Japan,2021-08-29,2517,,36
Fukuoka,Japan,2021-08-29,63816,,565
Fukushima,Japan,2021-08-29,8652,,165
Gifu,Japan,2021-08-29,14968,,200
Gunma,Japan,2021-08-29,14678,,160
Hiroshima,Japan,2021-08-29,18182,,180
Hokkaido,Japan,2021-08-29,56236,,1442
Hyogo,Japan,2021-08-29,64178,,1336
Ibaraki,Japan,2021-08-29,20257,,186
Ishikawa,Japan,2021-08-29,7194,,124
Iwate,Japan,2021-08-29,2951,,49
Kagawa,Japan,2021-08-29,4133,,34
Kagoshima,Japan,2021-08-29,7980,,46
Kanagawa,Japan,2021-08-29,144588,,1098
Kochi,Japan,2021-08-29,3334,,31
Kumamoto,Japan,2021-08-29,12198,,127
Kyoto,Japan,2021-08-29,29434,,252
Mie,Japan,2021-08-29,11964,,128
Miyagi,Japan,2021-08-29,14553,,100
Miyazaki,Japan,2021-08-29,5272,,32
Nagano,Japan,2021-08-29,7776,,94
Nagasaki,Japan,2021-08-29,5176,,69
Nara,Japan,2021-08-29,12817,,138
Niigata,Japan,2021-08-29,6658,,54
Oita,Japan,2021-08-29,6772,,68
Okayama,Japan,2021-08-29,13094,,127
Okinawa,Japan,2021-08-29,41996,,259
Osaka,Japan,2021-08-29,164784,,2784
Port Quarantine,Japan,2021-08-29,3873,,4
Saga,Japan,2021-08-29,5020,,27
Saitama,Japan,2021-08-29,99049,,891
Shiga,Japan,2021-08-29,10341,,96
Shimane,Japan,2021-08-29,1316,,2
Shizuoka,Japan,2021-08-29,21819,,167
Tochigi,Japan,2021-08-29,13066,,102
Tokushima,Japan,2021-08-29,2608,,63
Tokyo,Japan,2021-08-29,338818,,2466
Tottori,Japan,2021-08-29,1421,,3
Toyama,Japan,2021-08-29,4302,,41
Unknown,Japan,2021-08-29,8,,0
Wakayama,Japan,2021-08-29,4458,,54
Yamagata,Japan,2021-08-29,3175,,49
Yamaguchi,Japan,2021-08-29,4842,,85
Yamanashi,Japan,2021-08-29,4380,,25
,Japan,2020-03-01,256,32,6
Aichi,Japan,2021-09-07,94655,,1056
Akita,Japan,2021-09-07,1706,,23
Aomori,Japan,2021-09-07,4865,,33
Chiba,Japan,2021-09-07,93870,,906
Ehime,Japan,2021-09-07,4830,,81
Fukui,Japan,2021-09-07,2740,,36
Fukuoka,Japan,2021-09-07,69747,,579
Fukushima,Japan,2021-09-07,9088,,170
Gifu,Japan,2021-09-07,16907,,205
Gunma,Japan,2021-09-07,15758,,164
Hiroshima,Japan,2021-09-07,20085,,187
Hokkaido,Japan,2021-09-07,58425,,1460
Hyogo,Japan,2021-09-07,70905,,1349
Ibaraki,Japan,2021-09-07,22147,,197
Ishikawa,Japan,2021-09-07,7485,,124
Iwate,Japan,2021-09-07,3271,,50
Kagawa,Japan,2021-09-07,4501,,34
Kagoshima,Japan,2021-09-07,8599,,55
Kanagawa,Japan,2021-09-07,157960,,1151
Kochi,Japan,2021-09-07,3828,,31
Kumamoto,Japan,2021-09-07,13460,,131
Kyoto,Japan,2021-09-07,32901,,256
Mie,Japan,2021-09-07,13644,,141
Miyagi,Japan,2021-09-07,15447,,104
Miyazaki,Japan,2021-09-07,5799,,33
Nagano,Japan,2021-09-07,8213,,94
Nagasaki,Japan,2021-09-07,5612,,69
Nara,Japan,2021-09-07,14282,,142
Niigata,Japan,2021-09-07,7137,,56
Oita,Japan,2021-09-07,7569,,70
Okayama,Japan,2021-09-07,14354,,132
Okinawa,Japan,2021-09-07,45839,,268
Osaka,Japan,2021-09-07,183292,,2838
Port Quarantine,Japan,2021-09-07,3978,,4
Saga,Japan,2021-09-07,5496,,28
Saitama,Japan,2021-09-07,107383,,915
Shiga,Japan,2021-09-07,11484,,97
Shimane,Japan,2021-09-07,1491,,2
Shizuoka,Japan,2021-09-07,24733,,186
Tochigi,Japan,2021-09-07,14065,,105
Tokushima,Japan,2021-09-07,2942,,64
Tokyo,Japan,2021-09-07,359260,,2577
Tottori,Japan,2021-09-07,1552,,5
Toyama,Japan,2021-09-07,4617,,44
Unknown,Japan,2021-09-07,8,,0
Wakayama,Japan,2021-09-07,4930,,55
Yamagata,Japan,2021-09-07,3368,,51
Yamaguchi,Japan,2021-09-07,5299,,87
Yamanashi,Japan,2021-09-07,4772,,26
Aichi,Japan,2021-12-11,106958,,1161
Akita,Japan,2021-12-11,1934,,27
Aomori,Japan,2021-12-11,5900,,38
Chiba,Japan,2021-12-11,100512,,1028
Ehime,Japan,2021-12-11,5412,,82
Fukui,Japan,2021-12-11,3115,,38
Fukuoka,Japan,2021-12-11,74666,,625
Fukushima,Japan,2021-12-11,9493,,176
Gifu,Japan,2021-12-11,18928,,218
Gunma,Japan,2021-12-11,17014,,176
Hiroshima,Japan,2021-12-11,22175,,202
Hokkaido,Japan,2021-12-11,61196,,1474
Hyogo,Japan,2021-12-11,78744,,1398
Ibaraki,Japan,2021-12-11,24462,,220
Ishikawa,Japan,2021-12-11,7969,,129
Iwate,Japan,2021-12-11,3487,,53
Kagawa,Japan,2021-12-11,4702,,38
Kagoshima,Japan,2021-12-11,9103,,66
Kanagawa,Japan,2021-12-11,169406,,1315
Kochi,Japan,2021-12-11,4167,,33
Kumamoto,Japan,2021-12-11,14395,,136
Kyoto,Japan,2021-12-11,36009,,291
Mie,Japan,2021-12-11,14815,,163
Miyagi,Japan,2021-12-11,16285,,118
Miyazaki,Japan,2021-12-11,6139,,41
Nagano,Japan,2021-12-11,8892,,97
Nagasaki,Japan,2021-12-11,6119,,73
Nara,Japan,2021-12-11,15649,,149
Niigata,Japan,2021-12-11,8078,,61
Oita,Japan,2021-12-11,8187,,84
Okayama,Japan,2021-12-11,15548,,136
Okinawa,Japan,2021-12-11,50350,,398
Osaka,Japan,2021-12-11,203277,,3064
Port Quarantine,Japan,2021-12-11,4463,,4
Saga,Japan,2021-12-11,5866,,30
Saitama,Japan,2021-12-11,115921,,1059
Shiga,Japan,2021-12-11,12440,,104
Shimane,Japan,2021-12-11,1733,,5
Shizuoka,Japan,2021-12-11,26852,,209
Tochigi,Japan,2021-12-11,15502,,117
Tokushima,Japan,2021-12-11,3291,,66
Tokyo,Japan,2021-12-11,382369,,3170
Tottori,Japan,2021-12-11,1669,,5
Toyama,Japan,2021-12-11,4868,,52
Unknown,Japan,2021-12-11,8,,0
Wakayama,Japan,2021-12-11,5303,,62
Yamagata,Japan,2021-12-11,3604,,56
Yamaguchi,Japan,2021-12-11,5793,,93
Yamanashi,Japan,2021-12-11,5157,,29
Aichi,Japan,2022-08-13,973582,,2322
Akita,Japan,2022-08-13,57934,,83
Aomori,Japan,2022-08-13,109503,,157
Chiba,Japan,2022-08-13,732410,,2010
Ehime,Japan,2022-08-13,95982,,187
Fukui,Japan,2022-08-13,73669,,60
Fukuoka,Japan,2022-08-13,801333,,1481
Fukushima,Japan,2022-08-13,111125,,238
Gifu,Japan,2022-08-13,189849,,400
Gunma,Japan,2022-08-13,164457,,375
Hiroshima,Japan,2022-08-13,268117,,550
Hokkaido,Japan,2022-08-13,540802,,2234
Hyogo,Japan,2022-08-13,738511,,2431
Ibaraki,Japan,2022-08-13,256092,,510
Ishikawa,Japan,2022-08-13,102630,,211
Iwate,Japan,2022-08-13,68259,,129
Kagawa,Japan,2022-08-13,88872,,192
Kagoshima,Japan,2022-08-13,190565,,293
Kanagawa,Japan,2022-08-13,1196046,,2484
Kochi,Japan,2022-08-13,57371,,154
Kumamoto,Japan,2022-08-13,233155,,441
Kyoto,Japan,2022-08-13,352236,,797
Mie,Japan,2022-08-13,159861,,378
Miyagi,Japan,2022-08-13,171550,,246
Miyazaki,Japan,2022-08-13,123579,,212
Nagano,Japan,2022-08-13,131658,,227
Nagasaki,Japan,2022-08-13,130623,,169
Nara,Japan,2022-08-13,154120,,433
Niigata,Japan,2022-08-13,144469,,103
Oita,Japan,2022-08-13,116968,,210
Okayama,Japan,2022-08-13,172807,,296
Okinawa,Japan,2022-08-13,416722,,537
Osaka,Japan,2022-08-13,1617938,,5613
Port Quarantine,Japan,2022-08-13,4463,,4
Saga,Japan,2022-08-13,108558,,160
Saitama,Japan,2022-08-13,908370,,1802
Shiga,Japan,2022-08-13,160396,,256
Shimane,Japan,2022-08-13,53784,,59
Shizuoka,Japan,2022-08-13,331430,,530
Tochigi,Japan,2022-08-13,158834,,338
Tokushima,Japan,2022-08-13,46524,,96
Tokyo,Japan,2022-08-13,2545525,,4888
Tottori,Japan,2022-08-13,38598,,34
Toyama,Japan,2022-08-13,75334,,115
Unknown,Japan,2022-08-13,8,,0
Wakayama,Japan,2022-08-13,86724,,165
Yamagata,Japan,2022-08-13,55415,,114
Yamaguchi,Japan,2022-08-13,96349,,230
Yamanashi,Japan,2022-08-13,65282,,91
Aichi,Japan,2020-12-10,12136,9547,125
Akita,Japan,2020-12-10,90,88,1
Aomori,Japan,2020-12-10,358,287,6
Chiba,Japan,2020-12-10,7844,6831,94
Ehime,Japan,2020-12-10,354,268,7
Fukui,Japan,2020-12-10,331,298,11
Fukuoka,Japan,2020-12-10,6339,5712,108
Fukushima,Japan,2020-12-10,582,483,9
Gifu,Japan,2020-12-10,1381,1049,17
Gunma,Japan,2020-12-10,1526,1162,22
Hiroshima,Japan,2020-12-10,1331,820,7
Hokkaido,Japan,2020-12-10,10794,7848,279
Hyogo,Japan,2020-12-10,7010,5781,96
Ibaraki,Japan,2020-12-10,1911,1516,26
Ishikawa,Japan,2020-12-10,888,803,51
Iwate,Japan,2020-12-10,230,162,8
Kagawa,Japan,2020-12-10,199,134,3
Kagoshima,Japan,2020-12-10,771,621,15
Kanagawa,Japan,2020-12-10,14342,12482,217
Kochi,Japan,2020-12-10,301,161,4
Kumamoto,Japan,2020-12-10,1171,1004,14
Kyoto,Japan,2020-12-10,3076,2590,39
Mie,Japan,2020-12-10,1010,779,9
Miyagi,Japan,2020-12-10,1418,1173,11
Miyazaki,Japan,2020-12-10,578,479,4
Nagano,Japan,2020-12-10,891,712,6
Nagasaki,Japan,2020-12-10,290,265,3
Nara,Japan,2020-12-10,1390,1124,12
Niigata,Japan,2020-12-10,374,291,1
Oita,Japan,2020-12-10,464,284,3
Okayama,Japan,2020-12-10,702,468,11
Okinawa,Japan,2020-12-10,4706,4202,78
Osaka,Japan,2020-12-10,23836,18825,339
Port Quarantine,Japan,2020-12-10,1644,1497,1
Saga,Japan,2020-12-10,365,310,3
Saitama,Japan,2020-12-10,9927,7999,165
Shiga,Japan,2020-12-10,847,768,11
Shimane,Japan,2020-12-10,165,147,0
Shizuoka,Japan,2020-12-10,2085,1367,17
Tochigi,Japan,2020-12-10,822,606,3
Tokushima,Japan,2020-12-10,187,172,10
Tokyo,Japan,2020-12-10,45578,39970,505
Tottori,Japan,2020-12-10,67,56,0
Toyama,Japan,2020-12-10,464,430,26
Unknown,Japan,2020-12-10,8,8,0
Wakayama,Japan,2020-12-10,538,439,7
Yamagata,Japan,2020-12-10,218,134,1
Yamaguchi,Japan,2020-12-10,427,365,2
Yamanashi,Japan,2020-12-10,440,333,8
Aichi,Japan,2022-06-02,545299,,2071
Akita,Japan,2022-06-02,30589,,68
Aomori,Japan,2022-06-02,58225,,104
Chiba,Japan,2022-06-02,450833,,1778
Ehime,Japan,2022-06-02,39981,,139
Fukui,Japan,2022-06-02,35541,,45
Fukuoka,Japan,2022-06-02,427520,,1257
Fukushima,Japan,2022-06-02,63741,,222
Gifu,Japan,2022-06-02,100876,,338
Gunma,Japan,2022-06-02,94709,,320
Hiroshima,Japan,2022-06-02,158349,,486
Hokkaido,Japan,2022-06-02,361224,,2066
Hyogo,Japan,2022-06-02,426482,,2234
Ibaraki,Japan,2022-06-02,159208,,439
Ishikawa,Japan,2022-06-02,56248,,196
Iwate,Japan,2022-06-02,35084,,91
Kagawa,Japan,2022-06-02,48423,,127
Kagoshima,Japan,2022-06-02,83744,,199
Kanagawa,Japan,2022-06-02,755870,,2204
Kochi,Japan,2022-06-02,27808,,113
Kumamoto,Japan,2022-06-02,99172,,292
Kyoto,Japan,2022-06-02,203864,,717
Mie,Japan,2022-06-02,82684,,301
Miyagi,Japan,2022-06-02,87469,,198
Miyazaki,Japan,2022-06-02,53445,,142
Nagano,Japan,2022-06-02,73916,,200
Nagasaki,Japan,2022-06-02,59325,,124
Nara,Japan,2022-06-02,91412,,386
Niigata,Japan,2022-06-02,72361,,91
Oita,Japan,2022-06-02,54631,,160
Okayama,Japan,2022-06-02,98915,,248
Okinawa,Japan,2022-06-02,218094,,460
Osaka,Japan,2022-06-02,977328,,5057
Port Quarantine,Japan,2022-06-02,4463,,4
Saga,Japan,2022-06-02,52639,,105
Saitama,Japan,2022-06-02,552027,,1613
Shiga,Japan,2022-06-02,91149,,219
Shimane,Japan,2022-06-02,17042,,15
Shizuoka,Japan,2022-06-02,171317,,411
Tochigi,Japan,2022-06-02,91257,,273
Tokushima,Japan,2022-06-02,22341,,85
Tokyo,Japan,2022-06-02,1545058,,4512
Tottori,Japan,2022-06-02,15258,,20
Toyama,Japan,2022-06-02,37536,,93
Unknown,Japan,2022-06-02,8,,0
Wakayama,Japan,2022-06-02,42294,,117
Yamagata,Japan,2022-06-02,28676,,94
Yamaguchi,Japan,2022-06-02,45174,,176
Yamanashi,Japan,2022-06-02,32882,,68
Aichi,Japan,2020-06-08,510,463,34
Akita,Japan,2020-06-08,16,16,0
Aomori,Japan,2020-06-08,27,26,1
Chiba,Japan,2020-06-08,912,844,45
Ehime,Japan,2020-06-08,82,70,4
Fukui,Japan,2020-06-08,122,113,8
Fukuoka,Japan,2020-06-08,802,642,28
Fukushima,Japan,2020-06-08,81,78,0
Gifu,Japan,2020-06-08,152,142,7
Gunma,Japan,2020-06-08,151,125,19
Hiroshima,Japan,2020-06-08,165,163,3
Hokkaido,Japan,2020-06-08,1116,881,91
Hyogo,Japan,2020-06-08,699,652,43
Ibaraki,Japan,2020-06-08,168,155,10
Ishikawa,Japan,2020-06-08,299,238,27
Kagawa,Japan,2020-06-08,28,28,0
Kagoshima,Japan,2020-06-08,10,10,0
Kanagawa,Japan,2020-06-08,1396,1163,89
Kochi,Japan,2020-06-08,74,71,3
Kumamoto,Japan,2020-06-08,47,44,3
Kyoto,Japan,2020-06-08,359,332,18
Mie,Japan,2020-06-08,45,44,1
Miyagi,Japan,2020-06-08,88,87,1
Miyazaki,Japan,2020-06-08,17,17,0
Nagano,Japan,2020-06-08,75,71,0
Nagasaki,Japan,2020-06-08,17,16,1
Nara,Japan,2020-06-08,92,89,2
Niigata,Japan,2020-06-08,82,81,0
Oita,Japan,2020-06-08,60,58,1
Okayama,Japan,2020-06-08,25,25,0
Okinawa,Japan,2020-06-08,145,137,6
Osaka,Japan,2020-06-08,1785,1635,84
Port Quarantine,Japan,2020-06-08,216,162,0
Saga,Japan,2020-06-08,45,45,0
Saitama,Japan,2020-06-08,1007,920,51
Shiga,Japan,2020-06-08,100,97,1
Shimane,Japan,2020-06-08,24,23,0
Shizuoka,Japan,2020-06-08,76,73,1
Tochigi,Japan,2020-06-08,66,60,0
Tokushima,Japan,2020-06-08,5,4,1
Tokyo,Japan,2020-06-08,5400,4716,311
Tottori,Japan,2020-06-08,3,3,0
Toyama,Japan,2020-06-08,227,199,22
Unknown,Japan,2020-06-08,8,0,0
Wakayama,Japan,2020-06-08,63,60,3
Yamagata,Japan,2020-06-08,69,67,0
Yamaguchi,Japan,2020-06-08,37,36,0
Yamanashi,Japan,2020-06-08,67,62,1
Aichi,Japan,2021-03-14,26478,25299,553
Akita,Japan,2021-03-14,269,262,6
Aomori,Japan,2021-03-14,859,796,20
Chiba,Japan,2021-03-14,27974,26145,508
Ehime,Japan,2021-03-14,1077,1034,24
Fukui,Japan,2021-03-14,546,519,25
Fukuoka,Japan,2021-03-14,18522,17720,318
Fukushima,Japan,2021-03-14,2199,1849,92
Gifu,Japan,2021-03-14,4686,4602,113
Gunma,Japan,2021-03-14,4694,4456,90
Hiroshima,Japan,2021-03-14,5065,4924,101
Hokkaido,Japan,2021-03-14,19883,18439,707
Hyogo,Japan,2021-03-14,18537,17393,565
Ibaraki,Japan,2021-03-14,6190,5726,122
Ishikawa,Japan,2021-03-14,1889,1796,63
Iwate,Japan,2021-03-14,564,525,30
Kagawa,Japan,2021-03-14,765,732,18
Kagoshima,Japan,2021-03-14,1763,1753,29
Kanagawa,Japan,2021-03-14,46448,44560,748
Kochi,Japan,2021-03-14,906,876,19
Kumamoto,Japan,2021-03-14,3476,3372,75
Kyoto,Japan,2021-03-14,9197,8841,162
Mie,Japan,2021-03-14,2605,2528,63
Miyagi,Japan,2021-03-14,4137,3651,25
Miyazaki,Japan,2021-03-14,1949,1918,21
Nagano,Japan,2021-03-14,2416,2356,40
Nagasaki,Japan,2021-03-14,1613,1573,37
Nara,Japan,2021-03-14,3389,3320,50
Niigata,Japan,2021-03-14,1183,1069,15
Oita,Japan,2021-03-14,1298,1268,22
Okayama,Japan,2021-03-14,2579,2441,35
Okinawa,Japan,2021-03-14,8530,8072,123
Osaka,Japan,2021-03-14,48272,45679,1154
Port Quarantine,Japan,2021-03-14,2291,2222,2
Saga,Japan,2021-03-14,1155,1068,11
Saitama,Japan,2021-03-14,30947,28623,664
Shiga,Japan,2021-03-14,2643,2438,49
Shimane,Japan,2021-03-14,291,284,0
Shizuoka,Japan,2021-03-14,5396,5069,101
Tochigi,Japan,2021-03-14,4292,4054,69
Tokushima,Japan,2021-03-14,463,428,18
Tokyo,Japan,2021-03-14,114639,110847,1577
Tottori,Japan,2021-03-14,211,205,2
Toyama,Japan,2021-03-14,915,873,28
Unknown,Japan,2021-03-14,8,8,0
Wakayama,Japan,2021-03-14,1178,1124,18
Yamagata,Japan,2021-03-14,557,523,15
Yamaguchi,Japan,2021-03-14,1390,1324,42
Yamanashi,Japan,2021-03-14,953,923,18
Aichi,Japan,2021-06-04,48486,42569,813
Akita,Japan,2021-06-04,760,709,16
Aomori,Japan,2021-06-04,2406,2183,29
Chiba,Japan,2021-06-04,37493,35824,688
Ehime,Japan,2021-06-04,2727,2595,73
Fukui,Japan,2021-06-04,1053,987,34
Fukuoka,Japan,2021-06-04,34512,30499,480
Fukushima,Japan,2021-06-04,4623,4272,146
Gifu,Japan,2021-06-04,8863,8153,162
Gunma,Japan,2021-06-04,7906,7430,141
Hiroshima,Japan,2021-06-04,10926,9460,141
Hokkaido,Japan,2021-06-04,39027,31089,1163
Hyogo,Japan,2021-06-04,40206,37399,1209
Ibaraki,Japan,2021-06-04,9874,9283,152
Ishikawa,Japan,2021-06-04,3814,3344,109
Iwate,Japan,2021-06-04,1481,1317,45
Kagawa,Japan,2021-06-04,2027,1892,25
Kagoshima,Japan,2021-06-04,3435,3128,32
Kanagawa,Japan,2021-06-04,62405,59343,905
Kochi,Japan,2021-06-04,1556,1292,21
Kumamoto,Japan,2021-06-04,6340,5704,105
Kyoto,Japan,2021-06-04,16014,14940,217
Mie,Japan,2021-06-04,5010,4698,108
Miyagi,Japan,2021-06-04,8994,8628,83
Miyazaki,Japan,2021-06-04,3039,2921,25
Nagano,Japan,2021-06-04,4848,4612,84
Nagasaki,Japan,2021-06-04,2951,2743,68
Nara,Japan,2021-06-04,7874,7585,119
Niigata,Japan,2021-06-04,3281,2988,39
Oita,Japan,2021-06-04,3424,3098,55
Okayama,Japan,2021-06-04,7444,6022,109
Okinawa,Japan,2021-06-04,18113,14907,154
Osaka,Japan,2021-06-04,100540,89457,2400
Port Quarantine,Japan,2021-06-04,2989,2894,3
Saga,Japan,2021-06-04,2537,2411,22
Saitama,Japan,2021-06-04,44297,41865,798
Shiga,Japan,2021-06-04,5251,4682,81
Shimane,Japan,2021-06-04,557,482,0
Shizuoka,Japan,2021-06-04,8558,7774,137
Tochigi,Japan,2021-06-04,6460,6051,78
Tokushima,Japan,2021-06-04,1633,1539,61
Tokyo,Japan,2021-06-04,162961,155664,2079
Tottori,Japan,2021-06-04,467,432,2
Toyama,Japan,2021-06-04,1915,1664,36
Unknown,Japan,2021-06-04,8,8,0
Wakayama,Japan,2021-06-04,2633,2467,42
Yamagata,Japan,2021-06-04,1990,1818,44
Yamaguchi,Japan,2021-06-04,2982,2573,65
Yamanashi,Japan,2021-06-04,1600,1459,19
Aichi,Japan,2021-07-04,51347,49476,952
Akita,Japan,2021-07-04,907,783,20
Aomori,Japan,2021-07-04,2520,2423,30
Chiba,Japan,2021-07-04,40848,38827,709
Ehime,Japan,2021-07-04,2759,2675,74
Fukui,Japan,2021-07-04,1328,1138,35
Fukuoka,Japan,2021-07-04,35681,34694,526
Fukushima,Japan,2021-07-04,4962,4632,158
Gifu,Japan,2021-07-04,9282,9194,182
Gunma,Japan,2021-07-04,8057,7847,153
Hiroshima,Japan,2021-07-04,11528,11231,173
Hokkaido,Japan,2021-07-04,41460,39316,1405
Hyogo,Japan,2021-07-04,41189,39422,1306
Ibaraki,Japan,2021-07-04,10662,10199,165
Ishikawa,Japan,2021-07-04,3959,3799,116
Iwate,Japan,2021-07-04,1713,1597,47
Kagawa,Japan,2021-07-04,2100,2055,30
Kagoshima,Japan,2021-07-04,3640,3633,40
Kanagawa,Japan,2021-07-04,68379,65251,950
